Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1732009125,1732009125,51,0,4375.128418,4376.666504,4381.025879,4374.487305,4406.410156,4349.743652,4341.794922,4358.333496,4332.307617,4309.743652,4531.025879,4487.436035,4465.128418,4488.205078,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,52,0,4376.794922,4376.538574,4382.692383,4376.153809,4401.794922,4350.512695,4344.487305,4365.512695,4336.922852,4311.025879,4532.179688,4489.230957,4459.743652,4490.384766,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,53,0,4374.230957,4372.820313,4385.128418,4375.769043,4402.563965,4351.538574,4346.282227,4370.128418,4341.410156,4329.102539,4536.153809,4490.256348,4459.358887,4492.05127,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,3.413474,0.610943,0.448863,0.163975,0.091607,2.844871,1.098762,0.344353,0.181244,0.152142,2.504619,0.566449,0.434353,0.222512,0.11191,1.366261,0.468825,0.238832,0.124582,0.08548,0.731279,1.008364,0.358437,0.449921,0.174537,0.738155,0.50631,0.171583,0.188989,0.104285,1.261075,0.473106,0.14969,0.196939,0.036061,1.137612,1.117147,0.148794,0.188077,0.107423,1.287452,0.521971,0.190678,0.172608,0.10278,1.872583,0.550233,1.116017,0.43926,0.181978,3.247386,1.276604,0.617134,0.344842,0.174566,3.254702,1.335375,0.698555,0.186454,0.108689,4.582155,0.964382,0.607215,0.473048,0.241215,4.728427,0.945361,0.497223,0.172823,0.105156
1732009125,1732009125,54,0,4373.717773,4368.846191,4381.153809,4375,4401.922852,4350.512695,4345.512695,4365.641113,4339.487305,4330.512695,4534.871582,4488.205078,4457.692383,4486.666504,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,55,0,4372.179688,4363.205078,4371.153809,4369.230957,4402.94873,4346.538574,4343.077148,4360.384766,4338.461426,4316.922852,4532.563965,4480.256348,4443.974121,4481.153809,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,56,0,4369.871582,4361.538574,4369.871582,4365.512695,4401.025879,4341.922852,4342.307617,4361.153809,4336.794922,4317.179688,4530.897461,4474.102539,4430.897461,4478.589844,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,57,0,4367.94873,4366.282227,4373.461426,4371.025879,4397.820313,4340.641113,4343.333496,4361.922852,4334.871582,4323.077148,4529.102539,4477.692383,4430,4477.436035,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,58,0,4364.358887,4360.384766,4367.94873,4370.256348,4401.666504,4342.307617,4345.641113,4362.436035,4338.333496,4315.897461,4523.974121,4479.487305,4427.563965,4473.717773,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,59,0,4353.461426,4343.333496,4356.410156,4356.922852,4403.077148,4342.307617,4346.794922,4362.563965,4339.230957,4303.974121,4513.589844,4466.410156,4418.077148,4461.666504,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,60,0,4345.641113,4341.794922,4354.871582,4355,4398.974121,4341.282227,4345.384766,4361.025879,4334.615234,4302.05127,4508.846191,4457.820313,4415.512695,4457.179688,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,61,0,4358.846191,4358.461426,4365.641113,4368.974121,4402.692383,4348.333496,4351.153809,4364.615234,4339.487305,4311.025879,4521.282227,4471.282227,4422.307617,4470.128418,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,62,0,4370.256348,4362.820313,4367.820313,4371.025879,4407.179688,4350.512695,4354.102539,4367.692383,4343.974121,4315.897461,4528.974121,4478.461426,4422.94873,4477.307617,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,63,0,4361.282227,4351.794922,4357.05127,4361.153809,4396.794922,4336.282227,4341.282227,4358.333496,4333.205078,4306.794922,4513.333496,4464.871582,4419.102539,4467.94873,0,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,64,0,4358.333496,4352.179688,4355,4361.282227,4390,4329.358887,4334.358887,4348.974121,4330.384766,4301.538574,4507.05127,4458.974121,4424.358887,4467.05127,2428,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,65,0,4367.94873,4363.461426,4360.769043,4367.179688,4403.333496,4338.717773,4344.871582,4356.153809,4340.512695,4312.94873,4523.974121,4469.871582,4436.794922,4479.871582,2299,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,66,0,4369.871582,4367.179688,4359.615234,4365.384766,4411.922852,4343.589844,4348.589844,4365.128418,4341.025879,4319.871582,4532.692383,4476.538574,4438.589844,4483.077148,2122,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,67,0,4370.769043,4365.769043,4363.205078,4366.922852,4405,4337.436035,4342.563965,4364.487305,4341.025879,4323.974121,4530.128418,4477.94873,4434.615234,4481.794922,2292,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,68,0,4376.538574,4370,4372.436035,4372.820313,4402.563965,4336.282227,4342.563965,4361.153809,4347.179688,4332.436035,4535.641113,4481.794922,4443.846191,4485.641113,2453,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,69,0,4371.666504,4374.487305,4370.384766,4371.025879,4410.128418,4339.487305,4343.717773,4357.563965,4343.333496,4332.179688,4542.820313,4484.358887,4457.179688,4486.410156,2393,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,3.056275,0.515652,0.44632,0.139855,0.099565,2.429217,0.996509,0.352031,0.14952,0.166394,2.095028,0.508081,0.479167,0.203138,0.129429,1.147879,0.45771,0.255438,0.105794,0.089108,0.819292,0.97748,0.345041,0.434828,0.16376,0.794783,0.504662,0.142545,0.175382,0.0989,1.275332,0.411284,0.156767,0.198913,0.038868,1.18505,0.946257,0.18035,0.178364,0.101895,1.320651,0.543172,0.193424,0.191139,0.096578,1.91568,0.521833,1.030886,0.443178,0.182697,3.166329,1.010145,0.620805,0.326578,0.179072,2.985589,1.103515,0.649706,0.194566,0.125725,4.713336,0.855,0.621463,0.485054,0.244609,4.583534,0.753745,0.464526,0.174517,0.107976
1732009125,1732009125,70,0,4367.563965,4373.589844,4369.487305,4372.436035,4405.256348,4334.615234,4342.94873,4359.102539,4337.307617,4326.794922,4544.871582,4488.205078,4460.128418,4488.205078,1825,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,71,0,4375.641113,4372.692383,4377.820313,4380.128418,4397.563965,4329.487305,4343.846191,4362.94873,4340,4328.205078,4548.077148,4492.94873,4458.974121,4492.307617,1988,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,72,0,4379.615234,4372.94873,4379.615234,4380.641113,4406.794922,4332.563965,4346.153809,4362.94873,4338.333496,4331.538574,4547.820313,4491.666504,4457.05127,4490,2032,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,73,0,4371.538574,4367.94873,4374.230957,4374.487305,4408.205078,4336.025879,4349.743652,4361.922852,4333.333496,4327.692383,4540.384766,4486.410156,4448.205078,4483.333496,2479,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,74,0,4365.256348,4362.05127,4371.538574,4374.230957,4402.05127,4336.153809,4347.94873,4363.846191,4336.666504,4320.128418,4533.589844,4483.077148,4439.102539,4480.769043,2551,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,75,0,4370.897461,4362.436035,4372.692383,4378.333496,4407.820313,4339.871582,4344.487305,4363.589844,4340.512695,4315.512695,4532.94873,4484.358887,4440.512695,4482.820313,2551,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,76,0,4376.922852,4365.641113,4376.794922,4377.820313,4415.512695,4341.538574,4346.922852,4362.179688,4340.897461,4317.179688,4534.487305,4487.436035,4444.871582,4485,2990,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,77,0,4374.871582,4365.897461,4381.153809,4376.025879,4412.820313,4333.974121,4346.794922,4365.769043,4340.769043,4315.128418,4532.307617,4487.692383,4446.153809,4484.871582,3139,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,78,0,4370.384766,4360.512695,4383.461426,4376.666504,4401.153809,4330.512695,4341.538574,4368.461426,4339.230957,4308.717773,4526.922852,4485.384766,4440.128418,4483.461426,2551,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,79,0,4371.282227,4354.615234,4386.282227,4377.563965,4395.897461,4336.153809,4340.128418,4366.410156,4335.256348,4308.974121,4523.205078,4481.922852,4435,4483.589844,2551,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,80,0,4371.922852,4356.794922,4384.871582,4371.410156,4403.205078,4340,4341.025879,4363.205078,4333.717773,4311.922852,4526.538574,4478.461426,4439.743652,4482.436035,2990,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,81,0,4369.615234,4361.153809,4379.487305,4366.282227,4413.589844,4340.641113,4341.538574,4361.794922,4334.230957,4312.436035,4531.282227,4479.871582,4443.717773,4481.153809,3139,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,82,0,4369.487305,4356.666504,4380.256348,4369.230957,4414.871582,4341.410156,4340.384766,4362.05127,4334.230957,4317.307617,4529.487305,4484.615234,4439.615234,4484.487305,2551,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,83,0,4370,4348.717773,4379.487305,4367.307617,4410.384766,4336.153809,4333.589844,4359.102539,4335,4323.333496,4528.205078,4481.794922,4430.769043,4484.230957,2551,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,84,0,4369.487305,4349.615234,4373.846191,4365.384766,4408.205078,4330.512695,4332.820313,4352.436035,4335.256348,4319.615234,4531.794922,4475,4427.307617,4478.333496,2990,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,85,0,4366.025879,4351.410156,4373.077148,4370.128418,4404.102539,4333.717773,4339.358887,4353.333496,4335.641113,4316.666504,4528.461426,4472.05127,4429.615234,4474.358887,3139,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,1,100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,2.460904,0.46189,0.429027,0.114193,0.108348,2.15717,0.891389,0.354042,0.117994,0.183125,1.666593,0.476508,0.513758,0.19084,0.145284,0.915103,0.447426,0.276679,0.08792,0.095773,0.90482,0.931399,0.33212,0.399325,0.166926,0.814575,0.454498,0.114275,0.157517,0.092697,1.14853,0.33718,0.158129,0.186879,0.044427,1.164191,0.719983,0.229199,0.165673,0.093223,1.308322,0.562948,0.195165,0.204964,0.090707,1.914558,0.578475,0.945768,0.450274,0.187286,2.99689,0.846962,0.622614,0.304987,0.183299,2.703956,0.941485,0.605724,0.211279,0.148983,4.713741,0.805725,0.645236,0.504731,0.248089,4.140123,0.65655,0.427311,0.186524,0.115215
1732009125,1732009125,86,0,4363.717773,4349.230957,4375.384766,4370.769043,4399.487305,4335.897461,4336.922852,4358.717773,4333.974121,4322.820313,4521.794922,4466.410156,4427.436035,4471.538574,2551,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,87,0,4365.256348,4351.538574,4374.615234,4369.615234,4405,4334.230957,4331.025879,4357.436035,4334.102539,4321.282227,4519.743652,4460.769043,4419.487305,4466.794922,2551,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,88,0,4364.230957,4352.563965,4371.538574,4371.666504,4413.461426,4335,4331.410156,4355,4336.025879,4308.205078,4512.436035,4459.102539,4415.256348,4460.641113,2990,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732009125,1732009125,89,0,4359.358887,4346.153809,4371.922852,4366.794922,4408.717773,4333.461426,4332.307617,4355.128418,4333.461426,4302.692383,4503.846191,4456.666504,4415.897461,4459.487305,3139,4,100,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
